filename,split,label,is_synthetic,source_id,chunk_idx,speaker_id,transcript,gender,accent,duration,quality_tier,generator,method,attack_category,source_real_file,snr_db
train/real/cv_114634_chunk002.wav,train,real,False,cv_114634,2,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,The train is sitting at the train station with not too many passengers around.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,,,,,
train/synthetic/cv_114634_chunk002.wav,train,synthetic,True,cv_114634,2,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,The train is sitting at the train station with not too many passengers around.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,models/rvc/KanyeWest/KanyeWest.pth,vc,vc,real/cv_114634_chunk002.wav,
train/real/cv_114635_chunk000.wav,train,real,False,cv_114635,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Man riding skateboard down the road in a wooded area.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,,,,,
train/synthetic/cv_114635_chunk000.wav,train,synthetic,True,cv_114635,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Man riding skateboard down the road in a wooded area.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,edge-tts/en-US-JennyNeural,tts,tts,real/cv_114635_chunk000.wav,
train/real/cv_114635_chunk001.wav,train,real,False,cv_114635,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Man riding skateboard down the road in a wooded area.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,,,,,
train/synthetic/cv_114635_chunk001.wav,train,synthetic,True,cv_114635,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Man riding skateboard down the road in a wooded area.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,edge-tts/en-IN-PrabhatNeural,tts,tts,real/cv_114635_chunk001.wav,
train/real/cv_114635_chunk002.wav,train,real,False,cv_114635,2,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Man riding skateboard down the road in a wooded area.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,,,,,
train/synthetic/cv_114635_chunk002.wav,train,synthetic,True,cv_114635,2,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Man riding skateboard down the road in a wooded area.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,edge-tts/en-US-AriaNeural,tts,tts,real/cv_114635_chunk002.wav,
train/real/cv_114636_chunk000.wav,train,real,False,cv_114636,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Three men are painting a metal wall white.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,,,,,
train/synthetic/cv_114636_chunk000.wav,train,synthetic,True,cv_114636,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Three men are painting a metal wall white.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,edge-tts/en-IN-PrabhatNeural,tts,tts,real/cv_114636_chunk000.wav,
train/real/cv_114636_chunk001.wav,train,real,False,cv_114636,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Three men are painting a metal wall white.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,,,,,
train/synthetic/cv_114636_chunk001.wav,train,synthetic,True,cv_114636,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Three men are painting a metal wall white.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,models/rvc/EdSheeran/EdSheeran.pth,vc,vc,real/cv_114636_chunk001.wav,
train/real/cv_114637_chunk000.wav,train,real,False,cv_114637,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,An Asian and an African American child enjoying themselves at a colorful playground.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,,,,,
train/synthetic/cv_114637_chunk000.wav,train,synthetic,True,cv_114637,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,An Asian and an African American child enjoying themselves at a colorful playground.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,models/rvc/TaylorSwift/TaylorSwift.pth,vc,vc,real/cv_114637_chunk000.wav,
train/real/cv_114637_chunk001.wav,train,real,False,cv_114637,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,An Asian and an African American child enjoying themselves at a colorful playground.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,,,,,
train/synthetic/cv_114637_chunk001.wav,train,synthetic,True,cv_114637,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,An Asian and an African American child enjoying themselves at a colorful playground.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,edge-tts/en-US-GuyNeural,tts,tts,real/cv_114637_chunk001.wav,
train/real/cv_114637_chunk002.wav,train,real,False,cv_114637,2,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,An Asian and an African American child enjoying themselves at a colorful playground.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,noisy,,,,,15
train/synthetic/cv_114637_chunk002.wav,train,synthetic,True,cv_114637,2,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,An Asian and an African American child enjoying themselves at a colorful playground.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,noisy,edge-tts/en-GB-SoniaNeural,tts,tts,real/cv_114637_chunk002.wav,15
train/real/cv_114638_chunk000.wav,train,real,False,cv_114638,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,A man is being lowered out of a helicopter.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,,,,,
train/synthetic/cv_114638_chunk000.wav,train,synthetic,True,cv_114638,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,A man is being lowered out of a helicopter.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,models/rvc/KanyeWest/KanyeWest.pth,vc,vc,real/cv_114638_chunk000.wav,
train/real/cv_114638_chunk001.wav,train,real,False,cv_114638,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,A man is being lowered out of a helicopter.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,noisy,,,,,15
train/synthetic/cv_114638_chunk001.wav,train,synthetic,True,cv_114638,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,A man is being lowered out of a helicopter.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,noisy,models/rvc/KanyeWest/KanyeWest.pth,vc,vc,real/cv_114638_chunk001.wav,15
train/real/cv_114639_chunk000.wav,train,real,False,cv_114639,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two speed boats racing across the water while creating a large spray of water behind them.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,,,,,
train/synthetic/cv_114639_chunk000.wav,train,synthetic,True,cv_114639,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two speed boats racing across the water while creating a large spray of water behind them.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,edge-tts/en-US-AriaNeural,tts,tts,real/cv_114639_chunk000.wav,
train/real/cv_114639_chunk001.wav,train,real,False,cv_114639,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two speed boats racing across the water while creating a large spray of water behind them.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,,,,,
train/synthetic/cv_114639_chunk001.wav,train,synthetic,True,cv_114639,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two speed boats racing across the water while creating a large spray of water behind them.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,models/rvc/KanyeWest/KanyeWest.pth,vc,vc,real/cv_114639_chunk001.wav,
train/real/cv_114639_chunk002.wav,train,real,False,cv_114639,2,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two speed boats racing across the water while creating a large spray of water behind them.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,,,,,
train/synthetic/cv_114639_chunk002.wav,train,synthetic,True,cv_114639,2,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two speed boats racing across the water while creating a large spray of water behind them.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,models/rvc/EdSheeran/EdSheeran.pth,vc,vc,real/cv_114639_chunk002.wav,
train/real/cv_114640_chunk000.wav,train,real,False,cv_114640,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,A lady with curly brown hair stands in a crowd with a camera.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,,,,,
train/synthetic/cv_114640_chunk000.wav,train,synthetic,True,cv_114640,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,A lady with curly brown hair stands in a crowd with a camera.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,edge-tts/en-US-AriaNeural,tts,tts,real/cv_114640_chunk000.wav,
train/real/cv_114640_chunk001.wav,train,real,False,cv_114640,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,A lady with curly brown hair stands in a crowd with a camera.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,noisy,,,,,15
train/synthetic/cv_114640_chunk001.wav,train,synthetic,True,cv_114640,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,A lady with curly brown hair stands in a crowd with a camera.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,noisy,edge-tts/en-AU-NatashaNeural,tts,tts,real/cv_114640_chunk001.wav,15
train/real/cv_114641_chunk000.wav,train,real,False,cv_114641,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two children running in a field.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,,,,,
train/synthetic/cv_114641_chunk000.wav,train,synthetic,True,cv_114641,0,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two children running in a field.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,mobile,edge-tts/en-US-AriaNeural,tts,tts,real/cv_114641_chunk000.wav,
train/real/cv_114641_chunk001.wav,train,real,False,cv_114641,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two children running in a field.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,,,,,
train/synthetic/cv_114641_chunk001.wav,train,synthetic,True,cv_114641,1,0e7bca7f3243636599bd8e7bbe03b4f09ae8898bb0e16e0edc50a2499740c6616dfef740699004ba6bacecad2e3f7f0b52aef60f1dcd01afd81726df6093ad51,Two children running in a field.,male_masculine,"India and South Asia (India, Pakistan, Sri Lanka)",3.0,clean,models/rvc/TaylorSwift/TaylorSwift.pth,vc,vc,real/cv_114641_chunk001.wav,
train/real/cv_255291_chunk000.wav,train,real,False,cv_255291,0,6c3616ea8027a18037939930c951608602220d758ae731b2eb59f7307a0f6fa863033ee172fd3f005770cd290be7958e74a4ccd9a765a0fb2419d4a98ad9e768,"Please look up the song, Twist of shadows.",male_masculine,Canadian English,3.0,noisy,,,,,15
train/synthetic/cv_255291_chunk000.wav,train,synthetic,True,cv_255291,0,6c3616ea8027a18037939930c951608602220d758ae731b2eb59f7307a0f6fa863033ee172fd3f005770cd290be7958e74a4ccd9a765a0fb2419d4a98ad9e768,"Please look up the song, Twist of shadows.",male_masculine,Canadian English,3.0,noisy,models/rvc/KanyeWest/KanyeWest.pth,vc,vc,real/cv_255291_chunk000.wav,15
train/real/cv_255291_chunk001.wav,train,real,False,cv_255291,1,6c3616ea8027a18037939930c951608602220d758ae731b2eb59f7307a0f6fa863033ee172fd3f005770cd290be7958e74a4ccd9a765a0fb2419d4a98ad9e768,"Please look up the song, Twist of shadows.",male_masculine,Canadian English,3.0,clean,,,,,
train/synthetic/cv_255291_chunk001.wav,train,synthetic,True,cv_255291,1,6c3616ea8027a18037939930c951608602220d758ae731b2eb59f7307a0f6fa863033ee172fd3f005770cd290be7958e74a4ccd9a765a0fb2419d4a98ad9e768,"Please look up the song, Twist of shadows.",male_masculine,Canadian English,3.0,clean,models/rvc/TaylorSwift/TaylorSwift.pth,vc,vc,real/cv_255291_chunk001.wav,
train/real/cv_255292_chunk000.wav,train,real,False,cv_255292,0,6c3616ea8027a18037939930c951608602220d758ae731b2eb59f7307a0f6fa863033ee172fd3f005770cd290be7958e74a4ccd9a765a0fb2419d4a98ad9e768,Can you find me the Shockwave picture?,male_masculine,Canadian English,3.0,clean,,,,,
train/synthetic/cv_255292_chunk000.wav,train,synthetic,True,cv_255292,0,6c3616ea8027a18037939930c951608602220d758ae731b2eb59f7307a0f6fa863033ee172fd3f005770cd290be7958e74a4ccd9a765a0fb2419d4a98ad9e768,Can you find me the Shockwave picture?,male_masculine,Canadian English,3.0,clean,edge-tts/en-GB-RyanNeural,tts,tts,real/cv_255292_chunk000.wav,
val/real/cv_421109_chunk000.wav,val,real,False,cv_421109,0,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,I really liked the film we saw last week.,male_masculine,United States English,3.0,clean,,,,,
val/synthetic/cv_421109_chunk000.wav,val,synthetic,True,cv_421109,0,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,I really liked the film we saw last week.,male_masculine,United States English,3.0,clean,models/rvc/TaylorSwift/TaylorSwift.pth,vc,vc,real/cv_421109_chunk000.wav,
val/real/cv_421109_chunk001.wav,val,real,False,cv_421109,1,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,I really liked the film we saw last week.,male_masculine,United States English,3.0,clean,,,,,
val/synthetic/cv_421109_chunk001.wav,val,synthetic,True,cv_421109,1,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,I really liked the film we saw last week.,male_masculine,United States English,3.0,clean,edge-tts/en-AU-WilliamNeural,tts,tts,real/cv_421109_chunk001.wav,
val/real/cv_421110_chunk000.wav,val,real,False,cv_421110,0,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,Please put maimi yajima's song onto Operación Bikini.,male_masculine,United States English,3.0,clean,,,,,
val/synthetic/cv_421110_chunk000.wav,val,synthetic,True,cv_421110,0,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,Please put maimi yajima's song onto Operación Bikini.,male_masculine,United States English,3.0,clean,models/rvc/TaylorSwift/TaylorSwift.pth,vc,vc,real/cv_421110_chunk000.wav,
val/real/cv_421110_chunk001.wav,val,real,False,cv_421110,1,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,Please put maimi yajima's song onto Operación Bikini.,male_masculine,United States English,3.0,noisy,,,,,15
val/synthetic/cv_421110_chunk001.wav,val,synthetic,True,cv_421110,1,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,Please put maimi yajima's song onto Operación Bikini.,male_masculine,United States English,3.0,noisy,edge-tts/en-IN-NeerjaNeural,tts,tts,real/cv_421110_chunk001.wav,15
val/real/cv_421111_chunk000.wav,val,real,False,cv_421111,0,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,"Though this be madness, yet there is method in it",male_masculine,United States English,3.0,clean,,,,,
val/synthetic/cv_421111_chunk000.wav,val,synthetic,True,cv_421111,0,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,"Though this be madness, yet there is method in it",male_masculine,United States English,3.0,clean,edge-tts/en-IN-PrabhatNeural,tts,tts,real/cv_421111_chunk000.wav,
val/real/cv_421111_chunk001.wav,val,real,False,cv_421111,1,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,"Though this be madness, yet there is method in it",male_masculine,United States English,3.0,clean,,,,,
val/synthetic/cv_421111_chunk001.wav,val,synthetic,True,cv_421111,1,ac5fea9cacdfa4a2d6291c780b0a0ee1c0f2c5d2389cc0357a477fdac75a87c74638f69f3d7a1ac89af0f2824d9a930ddfceac2b52d7e4f91990994b77044841,"Though this be madness, yet there is method in it",male_masculine,United States English,3.0,clean,edge-tts/en-GB-RyanNeural,tts,tts,real/cv_421111_chunk001.wav,
